pr_number,pr_url,pr_state,comment_type,reviewer,created_at,path,category,body
9593,https://github.com/open-telemetry/opentelemetry.io/pull/9593,closed_unmerged,review_commented,copilot-pull-request-reviewer,2026-04-07T03:53:16Z,,automated-review-summary,"## Pull request overview

This PR updates site and registry terminology to better distinguish **manual instrumentation** from **auto instrumentation**, replacing many instances of “zero-code” wording across multiple languages.

**Changes:**
- Replace “zero-code” terminology with “auto instrumentation” (and equivalents in translations) across docs, index pages, and references.
- Re-label “Language APIs & SDKs”/instrumentation navigation and status content to explicitly call out manual vs auto instrumentation.
- Add short guidance notes in some language instrumentation pages linking manual instrumentation to auto instrumentation entry points.

### Reviewed changes

Copilot reviewed 59 out of 59 changed files in this pull request and generated 6 comments.

<details>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| data/registry/tools-shell-otelifysh.yml | Update registry tags/description from “zero-code” to “auto instrumentation”. |
| data/registry/extension-java-auth-gcp.yml | Update extension description wording to refer to auto/manual setups. |
| content/zh/docs/zero-code/php.md | Rename Chinese page title to “自动插桩”. |
| content/zh/docs/zero-code/js/configuration.md | Rename Chinese page title/description to “自动插桩”. |
| content/zh/docs/zero-code/js/_index.md | Rename Chinese JS zero-code overview wording to auto instrumentation. |
| content/zh/docs/zero-code/java/spring-boot-starter/getting-started.md | Update link text to “Java 自动插桩”. |
| content/zh/docs/zero-code/java/agent/_index.md | Update Chinese Java agent intro wording to auto instrumentation. |
| content/zh/docs/zero-code/java/_index.md | Rename Chinese Java zero-code landing title/body to auto instrumentation. |
| content/zh/docs/zero-code/_index.md | Rename Chinese zero-code section index to auto instrumentation and update reference labels. |
| content/zh/docs/languages/java/intro.md | Update Chinese Java intro to refer to auto instrumentation types. |
| content/zh/docs/languages/java/instrumentation.md | Update Chinese Java instrumentation taxonomy/headings from zero-code to auto instrumentation. |
| content/zh/docs/languages/java/getting-started.md | Update link text to try auto instrumentation. |
| content/zh/docs/languages/go/instrumentation.md | Add note connecting manual instrumentation with auto instrumentation entry point. |
| content/zh/docs/languages/_index.md | Retitle Chinese languages index to “手动插桩” and update mentions of auto instrumentation solutions. |
| content/zh/docs/contributing/sig-practices.md | Update bot-PR guidance wording to “自动插桩方式”. |
| content/zh/docs/concepts/instrumentation/zero-code/index.md | Rename Chinese “零代码” concept page title/body to auto instrumentation terminology. |
| content/zh/docs/concepts/instrumentation/_index.md | Update Chinese instrumentation concept index to “自动插桩方案”. |
| content/zh/docs/concepts/components.md | Rename Chinese components section label to “手动插桩” and “自动插桩”. |
| content/zh/docs/_includes/exporters/intro.md | Update Chinese exporter intro note to reference auto instrumentation docs. |
| content/zh/_index.md | Update Chinese homepage feature text to “自动” instrumentation. |
| content/pt/status.md | Rename PT status headings and add an auto-instrumentation section. |
| content/pt/docs/languages/_index.md | Retitle PT languages index to manual instrumentation and adjust Kubernetes wording. |
| content/pl/_index.md | Update PL homepage feature blurb to “auto instrumentation”. |
| content/ja/docs/zero-code/_index.md | Rename JA zero-code index to auto instrumentation and update reference labels. |
| content/ja/docs/languages/_index.md | Retitle JA languages index to manual instrumentation and update mentions of auto instrumentation solutions. |
| content/fr/docs/zero-code/_index.md | Rename FR zero-code index to “instrumentation automatique” and update reference labels. |
| content/es/status.md | Rename ES status heading and add an auto-instrumentation section. |
| content/es/docs/zero-code/_index.md | Rename ES zero-code index to “instrumentación automática” and update reference labels. |
| content/es/docs/languages/_index.md | Retitle ES languages index to manual instrumentation and update auto instrumentation mentions. |
| content/en/status.md | Rename status section to manual instrumentation and add an auto instrumentation section with links. |
| content/en/ecosystem/integrations.md | Update integrations page to say “auto instrumentation solutions”. |
| content/en/docs/zero-code/python/troubleshooting.md | Replace “zero-code instrumentation” wording with auto instrumentation. |
| content/en/docs/zero-code/python/_index.md | Rename Python zero-code landing page title to auto instrumentation. |
| content/en/docs/zero-code/php.md | Rename PHP zero-code landing page title to auto instrumentation. |
| content/en/docs/zero-code/obi/configure/collector-receiver.md | Replace “zero-code eBPF instrumentation” wording with auto instrumentation via eBPF. |
| content/en/docs/zero-code/js/configuration.md | Rename JS configuration title/description to auto instrumentation. |
| content/en/docs/zero-code/js/_index.md | Rename JS landing title/body from zero-code to auto instrumentation. |
| content/en/docs/zero-code/java/spring-boot-starter/getting-started.md | Update link text to “Java auto instrumentation”. |
| content/en/docs/zero-code/java/agent/_index.md | Update Java agent intro wording to auto instrumentation. |
| content/en/docs/zero-code/java/_index.md | Rename Java zero-code landing title/body to auto instrumentation. |
| content/en/docs/zero-code/go/_index.md | Rename Go zero-code landing title/body to auto instrumentation. |
| content/en/docs/zero-code/dotnet/_index.md | Rename .NET zero-code landing title to auto instrumentation. |
| content/en/docs/zero-code/_index.md | Rename zero-code section index to auto instrumentation and update reference labels. |
| content/en/docs/platforms/kubernetes/operator/automatic.md | Update Node.js injection docs wording from zero-code to auto instrumentation. |
| content/en/docs/languages/python/libraries.md | Update link text to “Auto instrumentation for Python”. |
| content/en/docs/languages/python/instrumentation.md | Add note connecting manual instrumentation with auto instrumentation. |
| content/en/docs/languages/python/getting-started.md | Replace “Zero-code” wording with “Auto Instrumentation” in getting started flow. |
| content/en/docs/languages/php/instrumentation.md | Add note connecting manual instrumentation with auto instrumentation and instrumentation libraries. |
| content/en/docs/languages/php/getting-started.md | Update requirements/section headings/links from zero-code to auto instrumentation. |
| content/en/docs/languages/php/exporters.md | Update exporter note to reference auto instrumentation and configuration. |
| content/en/docs/languages/java/instrumentation.md | Update taxonomy bullets/footnote to “Auto” terminology. |
| content/en/docs/languages/java/getting-started.md | Update “try zero-code” link text to “try auto instrumentation”. |
| content/en/docs/languages/go/instrumentation.md | Add note connecting manual instrumentation with auto instrumentation; update warning link text. |
| content/en/docs/languages/_index.md | Retitle languages index to “Manual Instrumentation” and update references to auto instrumentation solutions. |
| content/en/docs/contributing/sig-practices.md | Update bot-PR guidance wording to “auto instrumentations”. |
| content/en/docs/concepts/instrumentation/zero-code/index.md | Rename concept page title/body from zero-code to auto instrumentation terminology. |
| content/en/docs/concepts/components.md | Rename components section label to “Manual Instrumentation” and “Auto Instrumentation”. |
| content/en/docs/_includes/exporters/intro.md | Update exporter intro note to reference auto instrumentation docs. |
| content/en/_index.md | Update homepage feature blurb from zero-code to auto instrumentation. |
</details>



<details>
<summary>Comments suppressed due to low confidence (2)</summary>

**content/en/docs/concepts/instrumentation/zero-code/index.md:6**
* The page is now titled ""Auto instrumentation"" but the image alt text still says ""Zero Code"". For accessibility and consistency with the renamed concept, update the alt text to reflect auto instrumentation (and similarly review nearby ""Zero-code"" phrasing if present).
```
---
title: Auto instrumentation
description: >-
  Learn how to add observability to an application without the need to write
  code
weight: 10
```
**content/zh/docs/concepts/instrumentation/zero-code/index.md:6**
* 页面标题已改为“自动插桩”，但图片的替代文本仍为“零代码”。为保持一致并改善可访问性，建议将 alt 文本更新为“自动插桩”（或与新术语一致的表述）。
</details>"
9593,https://github.com/open-telemetry/opentelemetry.io/pull/9593,closed_unmerged,inline_comment,copilot-pull-request-reviewer,2026-04-07T03:53:16Z,content/en/docs/languages/php/exporters.md,editorial-wording,"In link text ""configuration to setup exporters"", ""setup"" should be the verb phrase ""set up"". Consider updating the link text to something like ""configuration to set up exporters"" (or ""configuration guide to set up exporters"").
```suggestion
> [configuration to set up exporters](/docs/zero-code/php#configuration).
```"
9593,https://github.com/open-telemetry/opentelemetry.io/pull/9593,closed_unmerged,review_changes_requested,theletterf,2026-04-07T07:28:34Z,,process-workflow,"Thanks!

Please split the PR into two separate contributions, one for the terminology and another for the CN localization. Focus this PR on the EN changes — changes in other localized docs must happen in separate PRs."
9593,https://github.com/open-telemetry/opentelemetry.io/pull/9593,closed_unmerged,issue_comment,katzchang,2026-04-14T06:26:02Z,,process-workflow,"Hi, thanks for working on this!
                                                                                                                        
Before the lang:ja SIG can approve the Japanese localization changes in this PR, we'd like to understand the broader　context of this terminology change.                                                                                   
   
As you may know, there was a deliberate effort in 2024 to move away from the term ""automatic instrumentation"" to  ""zero-code instrumentation,"" precisely because ""automatic"" was considered ambiguous (see #3228, #3783, #4427).　That migration involved significant cross-language work to establish ""zero-code"" as the standard term in the docs.　This PR appears to reverse that decision by replacing ""zero-code"" back with ""auto instrumentation.""

Before we can approve the lang:ja changes, we need clarity on:
                                                                                                                        
  1. Is there a community-level discussion or decision (e.g., an OTEP, SIG meeting note, or issue) that has agreed to　revert the terminology?
  2. If so, could you link to it?

Without a clear consensus on this terminology change at the project level, we're not in a position to approve the　localization portion independently — the Japanese translation should follow whatever the agreed-upon English terminology is."
9716,https://github.com/open-telemetry/opentelemetry.io/pull/9716,closed_unmerged,issue_comment,theletterf,2026-04-22T09:22:10Z,,process-workflow,"@open-telemetry/php-approvers Please have a look, thanks!"
9716,https://github.com/open-telemetry/opentelemetry.io/pull/9716,closed_unmerged,issue_comment,ChrisLightfootWild,2026-04-24T12:07:11Z,,registry-metadata,"> @open-telemetry/php-approvers Please have a look, thanks!

This is the first I have heard of this. The confusion to me here would be that this package is using `OpenTelemetry\Contrib` as a prefix.

@bobstrecansky do you have any thoughts on this?"
9716,https://github.com/open-telemetry/opentelemetry.io/pull/9716,closed_unmerged,issue_comment,vitorvasc,2026-06-01T04:33:37Z,,process-workflow,"> Hi @ChrisLightfootWild sure, maybe it is confusing. i can rename the prefix to `Eerzho\`

Hi @eerzho! Just checking in, have you had a chance to address that change? 

As an FYI, I'm moving this PR to draft state so we can better track what's ready for review. Please let us know whenever we can move forward with it. 🙂"
9716,https://github.com/open-telemetry/opentelemetry.io/pull/9716,closed_unmerged,review_approved,ChrisLightfootWild,2026-06-04T11:00:20Z,,approval-note,LGTM 👍
9716,https://github.com/open-telemetry/opentelemetry.io/pull/9716,closed_unmerged,review_approved,vitorvasc,2026-06-08T05:19:34Z,,approval-note,"@eerzho, thanks!"
9716,https://github.com/open-telemetry/opentelemetry.io/pull/9716,closed_unmerged,issue_comment,maryliag,2026-06-25T20:19:26Z,,ci-lint-request,"hey @eerzho , you have a lot of test failures, can you fix them so we can merge this? Thanks!"
9716,https://github.com/open-telemetry/opentelemetry.io/pull/9716,closed_unmerged,issue_comment,vitorvasc,2026-07-01T05:20:10Z,,pr-closure,"I hadn't seen the branch name, nice catch. 😅 

Closing in favor of #10632."
9745,https://github.com/open-telemetry/opentelemetry.io/pull/9745,merged,issue_comment,chalin,2026-04-28T07:54:28Z,,broken-link,"**Note (dnslookup processor):** The `dnslookupprocessor` directory no longer exists on `main` in `opentelemetry-collector-contrib` (404 on the old `tree/main/...` URL). It still exists at tag `v0.150.0`, which matches the registry entry’s `package.version`, so the registry `urls.repo` was pinned to that tag.

Longer term, if the component is fully superseded on `main` by something else (e.g. lookup processor), we may want a follow-up docs/registry update; this PR resolves the broken link and refcache failure for now."
9745,https://github.com/open-telemetry/opentelemetry.io/pull/9745,merged,review_approved,chalin,2026-04-28T07:55:30Z,,approval-note,LGTM if all checks are green.
9785,https://github.com/open-telemetry/opentelemetry.io/pull/9785,closed_unmerged,issue_comment,meskhidze04-sys,2026-04-29T07:00:06Z,,other,g
9860,https://github.com/open-telemetry/opentelemetry.io/pull/9860,closed_unmerged,issue_comment,theletterf,2026-05-11T08:55:42Z,,ci-fix-command,/fix:all
9860,https://github.com/open-telemetry/opentelemetry.io/pull/9860,closed_unmerged,issue_comment,otelbot-docs,2026-05-11T09:06:34Z,,bot-status,✅ `fix:all` applied successfully in [run 25660345675](https://github.com/open-telemetry/opentelemetry.io/actions/runs/25660345675).
9860,https://github.com/open-telemetry/opentelemetry.io/pull/9860,closed_unmerged,issue_comment,theletterf,2026-05-13T13:35:55Z,,process-workflow,"@techiesinha Sorry, you should open the PR from a branch other than main — it's a project requirement."
9893,https://github.com/open-telemetry/opentelemetry.io/pull/9893,closed_unmerged,issue_comment,theletterf,2026-05-13T13:33:18Z,,ci-fix-command,/fix:all
9893,https://github.com/open-telemetry/opentelemetry.io/pull/9893,closed_unmerged,issue_comment,otelbot-docs,2026-05-13T13:51:28Z,,bot-status,❌ `fix:all` failed or exited with a non-zero error code (0). See logs: https://github.com/open-telemetry/opentelemetry.io/actions/runs/25802452424
9893,https://github.com/open-telemetry/opentelemetry.io/pull/9893,closed_unmerged,inline_comment,tiffany76,2026-05-28T22:39:43Z,data/registry/application-integration-tokenjam.yml,spelling-cspell,"```suggestion
# cSpell:ignore: genai metabuilder
title: TokenJam
```"
9893,https://github.com/open-telemetry/opentelemetry.io/pull/9893,closed_unmerged,issue_comment,tiffany76,2026-05-28T22:41:56Z,,process-workflow,"Hi @anilmurty - unfortunately, we can't directly fix the CI for you because you haven't given permission for maintainers to work on the PR. I've made a suggestion that should help with the spelling. You'll also need to run `npm run fix:refcache` locally and push up the changes that are generated.

Thanks."
9899,https://github.com/open-telemetry/opentelemetry.io/pull/9899,merged,issue_comment,vitorvasc,2026-05-15T09:13:36Z,,ci-fix-command,/fix:all
9899,https://github.com/open-telemetry/opentelemetry.io/pull/9899,merged,issue_comment,otelbot-docs,2026-05-15T09:23:02Z,,bot-status,✅ `fix:all` applied successfully in [run 25909992314](https://github.com/open-telemetry/opentelemetry.io/actions/runs/25909992314).
9899,https://github.com/open-telemetry/opentelemetry.io/pull/9899,merged,inline_comment,tiffany76,2026-05-20T19:42:17Z,data/registry/instrumentation-js-react-telemetry-open.yaml,broken-link,"```suggestion
  website: https://www.npmjs.com/package/react-telemetry-open?link-check=no
```"
9899,https://github.com/open-telemetry/opentelemetry.io/pull/9899,merged,inline_comment,tiffany76,2026-05-20T19:44:53Z,data/registry/instrumentation-js-react-telemetry-open.yaml,spelling-cspell,"```suggestion
# cSpell:ignore abhishek sinha
title: react-telemetry-open
```"
9899,https://github.com/open-telemetry/opentelemetry.io/pull/9899,merged,review_approved,tiffany76,2026-05-20T19:45:26Z,,approval-note,"Linter fixes, otherwise LGTM."
9912,https://github.com/open-telemetry/opentelemetry.io/pull/9912,merged,inline_comment,tiffany76,2026-05-20T19:47:50Z,data/registry/tools-go-otelc.yml,registry-metadata,Can you change the filename and registryType to `tools`? We don't have a category for `utilities` and I don't think we want to add one.
9912,https://github.com/open-telemetry/opentelemetry.io/pull/9912,merged,inline_comment,tiffany76,2026-05-20T19:48:43Z,data/registry/tools-go-otelc.yml,spelling-cspell,"```suggestion
# cSpell:ignore otelc
title: otelc
```"
9912,https://github.com/open-telemetry/opentelemetry.io/pull/9912,merged,inline_comment,tiffany76,2026-05-28T21:57:03Z,data/registry/tools-go-otelc.yml,registry-metadata,"```suggestion
registryType: utilities
```"
9912,https://github.com/open-telemetry/opentelemetry.io/pull/9912,merged,inline_comment,tiffany76,2026-05-28T21:57:34Z,data/registry-schema.json,registry-metadata,"```suggestion
```"
9912,https://github.com/open-telemetry/opentelemetry.io/pull/9912,merged,review_commented,tiffany76,2026-05-28T21:59:05Z,,registry-metadata,"Ahh - sorry about that @ADITYA-CODE-SOURCE. Registry entries are listed by ""tools"" in their filename and ""utilities"" in registryType. That's my bad.

I'm reverting those changes now and will merge once CI is green. Sorry again for the confusion."
9928,https://github.com/open-telemetry/opentelemetry.io/pull/9928,closed_unmerged,issue_comment,tiffany76,2026-05-20T19:38:59Z,,pr-closure,"Hi @Pulkit7070 - This PR duplicates #9912, so I'm closing it. Thanks for your interest!"
10010,https://github.com/open-telemetry/opentelemetry.io/pull/10010,merged,issue_comment,vitorvasc,2026-05-30T06:05:32Z,,ci-fix-command,/fix:refcache
10010,https://github.com/open-telemetry/opentelemetry.io/pull/10010,merged,issue_comment,otelbot-docs,2026-05-30T06:14:37Z,,bot-status,✅ `fix:refcache` applied successfully in [run 26676435699](https://github.com/open-telemetry/opentelemetry.io/actions/runs/26676435699).
10086,https://github.com/open-telemetry/opentelemetry.io/pull/10086,closed_unmerged,review_commented,chatgpt-codex-connector,2026-05-30T15:00:22Z,,automated-review-summary,"### 💡 Codex Review

Here are some automated review suggestions for this pull request.

**Reviewed commit:** `a273736844`
    

<details> <summary>ℹ️ About Codex in GitHub</summary>
<br/>

[Your team has set up Codex to review pull requests in this repo](https://chatgpt.com/codex/cloud/settings/general). Reviews are triggered when you
- Open a pull request for review
- Mark a draft as ready
- Comment ""@codex review"".

If Codex has suggestions, it will comment; otherwise it will react with 👍.




Codex can also answer questions or update the PR. Try commenting ""@codex address that feedback"".
            
</details>"
10086,https://github.com/open-telemetry/opentelemetry.io/pull/10086,closed_unmerged,inline_comment,chatgpt-codex-connector,2026-05-30T15:00:22Z,data/registry/collector-receiver-tintri.yml,broken-link,"**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub></sub>  Publish the repository before adding the registry entry**

This registry entry points its primary link at `https://github.com/IntegrationPlumbers/tintri`, but that URL is not publicly accessible from an unauthenticated GitHub request (404), and the matching `github.com/IntegrationPlumbers/tintri` Go package is not discoverable. In this state the generated registry card sends users to a dead source/package link, so the entry should either point at the public repository/module path or wait until the repo and `v0.3.0` tag are published.

Useful? React with 👍 / 👎."
10086,https://github.com/open-telemetry/opentelemetry.io/pull/10086,closed_unmerged,issue_comment,vitorvasc,2026-06-01T04:14:03Z,,process-workflow,Hi @jraleigh! Could you please sign the CLA?
10086,https://github.com/open-telemetry/opentelemetry.io/pull/10086,closed_unmerged,issue_comment,vitorvasc,2026-07-09T16:41:59Z,,process-workflow,"@jraleigh, thanks for the PR! LGTM overall, but I just noticed that your fork's branch is `main`. This is going to fail one of our checks - could you adjust that and open a new PR, please?

Heads-up: the pipeline for the component's repo is also broken, though it's probably just a GH actions version issue and not the component itself: https://github.com/IntegrationPlumbers/tintri/actions/runs/26686098718/job/78654496931"
10102,https://github.com/open-telemetry/opentelemetry.io/pull/10102,merged,issue_comment,tiffany76,2026-06-02T21:55:13Z,,ci-fix-command,/fix:format
10102,https://github.com/open-telemetry/opentelemetry.io/pull/10102,merged,issue_comment,otelbot-docs,2026-06-02T21:58:19Z,,bot-status,✅ `fix:format` applied successfully in [run 26850353804](https://github.com/open-telemetry/opentelemetry.io/actions/runs/26850353804).
10158,https://github.com/open-telemetry/opentelemetry.io/pull/10158,merged,issue_comment,svrnm,2026-07-13T08:19:38Z,,process-workflow,"@thompson-tomo can we split the PRs, so that we first have the script and then in another run the files updated? Thanks"
10158,https://github.com/open-telemetry/opentelemetry.io/pull/10158,merged,issue_comment,opentelemetry-pr-dashboard,2026-07-18T13:56:57Z,,bot-status,"<!-- pull-request-dashboard-status -->
<!-- pull-request-dashboard-status-revision:12 -->
## Pull request dashboard status

_Status last refreshed: 2026-07-22 16:34:48 UTC._

- **Status:** Merged.

_This automated status or its linked feedback items may be incorrect. If something looks wrong, please [report it](https://github.com/open-telemetry/shared-workflows/issues/new?template=incorrect-pr-dashboard-result.md&title=PR+dashboard+result+looks+incorrect&body=PR%3A+https%3A%2F%2Fgithub.com%2Fopen-telemetry%2Fopentelemetry.io%2Fpull%2F10158%0A%0AWhat+looks+incorrect%3A%0A) with the result you expected._"
10158,https://github.com/open-telemetry/opentelemetry.io/pull/10158,merged,inline_comment,vitorvasc,2026-07-21T06:49:25Z,data/registry/collector-connector-x.yml,duplicate-entry,"Is this an actual component? There are five similar entries:

- data/registry/collector-connector-x.yml
- data/registry/collector-exporter-x.yml
- data/registry/collector-extension-x.yml
- data/registry/collector-processor-x.yml
- data/registry/collector-receiver-x.yml"
10158,https://github.com/open-telemetry/opentelemetry.io/pull/10158,merged,inline_comment,vitorvasc,2026-07-21T06:59:31Z,data/registry/id-generator-js-idgeneratorawsxray.yml,duplicate-entry,"Just to be safe, I used AI to double-check the new entries and it found some duplicate entries for components that already exist under a different file name:

| New entry | Existing entry |
| --- | --- |
| `id-generator-js-idgeneratorawsxray.yml` | `tools-js-id-generator-aws-xray.yml` |
| `processor-js-baggagelogrecord.yml` | `tools-js-baggage-log-record-processor.yml` |
| `processor-js-baggagespan.yml` | `tools-js-baggage-span-processor.yml` |
| `propagator-js-awsxray.yml` | `tools-js-propagator-aws-xray.yml` |
| `propagator-js-awsxraylambda.yml` | `tools-js-propagator-aws-xray-lambda.yml` |
| `propagator-js-instana.yml` | `tools-js-propagator-instana.yml` |
| `propagator-js-ottrace.yml` | `tools-js-propagator-ot-trace.yml` |
| `propagator-php-b3.yml` | `tools-php-propagator-b3.yml` |
| `resource-detector-js-resourcedetectoralibabacloud.yml` | `resource-detector-js-alibabacloud.yml` |
| `resource-detector-js-resourcedetectoraws.yml` | `resource-detector-js-aws.yml` |
| `resource-detector-js-resourcedetectorazure.yml` | `resource-detector-js-azure.yml` |
| `resource-detector-js-resourcedetectorcontainer.yml` | `resource-detector-js-container.yml` |
| `resource-detector-js-resourcedetectorgcp.yml` | `resource-detector-js-gcp.yml` |
| `resource-detector-js-resourcedetectorgithub.yml` | `resource-detector-js-github.yml` |
| `resource-detector-js-resourcedetectorinstana.yml` | `resource-detector-js-instana.yml` |
| `sampler-js-awsxray.yml` | `tools-js-sampler-aws-xray.yml` |"
10158,https://github.com/open-telemetry/opentelemetry.io/pull/10158,merged,inline_comment,svrnm,2026-07-21T07:05:21Z,data/registry/id-generator-js-idgeneratorawsxray.yml,duplicate-entry,"good catch! The scanner script never was build in a way that it works automatic and this is one of the reasons for it, it does not generate files consistently so there is some manual work required to make sure that no duplicates are created at the end."
10158,https://github.com/open-telemetry/opentelemetry.io/pull/10158,merged,issue_comment,vitorvasc,2026-07-21T12:55:09Z,,ci-fix-command,/fix:refcache
10158,https://github.com/open-telemetry/opentelemetry.io/pull/10158,merged,review_approved,vitorvasc,2026-07-22T14:38:11Z,,approval-note,"Moving with the merge, thanks! 🙂"
10171,https://github.com/open-telemetry/opentelemetry.io/pull/10171,merged,issue_comment,svrnm,2026-06-16T14:27:15Z,,ci-fix-command,/fix:all
10233,https://github.com/open-telemetry/opentelemetry.io/pull/10233,merged,issue_comment,vitorvasc,2026-06-05T17:48:36Z,,ci-fix-command,/fix:refcache
10233,https://github.com/open-telemetry/opentelemetry.io/pull/10233,merged,issue_comment,otelbot-docs,2026-06-05T17:58:29Z,,bot-status,✅ `fix:refcache` applied successfully in [run 27030899172](https://github.com/open-telemetry/opentelemetry.io/actions/runs/27030899172).
10503,https://github.com/open-telemetry/opentelemetry.io/pull/10503,merged,inline_comment,vitorvasc,2026-06-29T05:01:47Z,content/es/docs/concepts/instrumentation-scope/index.md,process-workflow,"Can you drop the `npm run fix:all` changes from this PR? Those locale content updates follow a separate housekeeping flow, we can keep the changes scoped to the zoom feature."
10503,https://github.com/open-telemetry/opentelemetry.io/pull/10503,merged,review_commented,vitorvasc,2026-06-29T05:02:45Z,,code-quality,"Nice work, @jaredDlewis! Thanks for the contribution 🙌🏼 

Just a few things, as I had mentioned on Slack:

The selector is currently matching too much, which includes zooming badges, logos, and SDK icons. For example: https://deploy-preview-10503--opentelemetry.netlify.app/docs/languages/dotnet/. I'd gate what we want to zoom on a size threshold, e.g. skipping images under ~Npx of `naturalWidth`/`naturalHeight`. 

And one bigger-picture question (mentioned on Slack, leaving it here too): @chalin, this reads like a theme-level feature every Docsy site would want, not custom JS we maintain. Worth upstreaming to Docsy?"
10503,https://github.com/open-telemetry/opentelemetry.io/pull/10503,merged,issue_comment,opentelemetry-pr-dashboard,2026-06-29T05:03:06Z,,bot-status,"<!-- review-guidance -->
This PR has review comments. Review suggestions, whether from maintainers or automated reviewers, aren't always correct or required. Please evaluate each comment on its merits, then make sure each thread has a clear outcome.

For example, link to the commit if you applied a suggestion, explain why it wasn't applied, or ask a follow-up question.

Automation flags a PR for human review once every review thread has a reply or is marked as resolved.

Status across open PRs is visible on the [pull request dashboard](https://github.com/open-telemetry/opentelemetry.io/issues/10567)."
10503,https://github.com/open-telemetry/opentelemetry.io/pull/10503,merged,review_commented,chalin,2026-06-30T13:27:34Z,,process-workflow,"Thanks @jaredDlewis - I won't have time to review this, so I'll let @vitorvasc et all decide. This is nicely modular, so if ever Docsy offers a similar solution, it should be easy to switch."
10503,https://github.com/open-telemetry/opentelemetry.io/pull/10503,merged,issue_comment,vitorvasc,2026-07-01T04:50:14Z,,code-quality,"### Code review

Found 1 issue:

1. The zoom lightbox can't be opened by keyboard — it only listens for a `click` event on images, and images are never given `tabindex`, `role=""button""`, or a `keydown`/`keypress` handler. Since `<img>` elements aren't natively focusable, keyboard-only users have no way to trigger the zoom at all.

https://github.com/open-telemetry/opentelemetry.io/blob/f6dbdd9ef3a4d4a3211937c292273cad2b90b544/assets/js/imageZoom.js#L84-L89

🤖 Generated with [Claude Code](https://claude.ai/code)

<sub>- If this code review was useful, please react with 👍. Otherwise, react with 👎.</sub>"
10503,https://github.com/open-telemetry/opentelemetry.io/pull/10503,merged,review_approved,vitorvasc,2026-07-01T04:58:49Z,,approval-note,"Okay - I just ran a code review with Claude Code and it found an accessibility issue I missed, which seems valid. LGTM once we address that.

The feature is looking really great, and I'm excited to finally have it across the docs. Thanks a lot for your contribution, @jaredDlewis!"
10503,https://github.com/open-telemetry/opentelemetry.io/pull/10503,merged,review_approved,vitorvasc,2026-07-06T13:52:25Z,,approval-note,Awesome! Thanks @jaredDlewis 🙌🏼
10556,https://github.com/open-telemetry/opentelemetry.io/pull/10556,merged,review_approved,chalin,2026-06-26T18:56:11Z,,version-bump-approval,"Version bumps only — no other field changes, no added or changed URLs. Per sig-practices.md (PRs from bots).

Version bumps (261 files):
- v0.154.0 → v0.155.0 (246)
- 1.15.1-beta.1 → 1.16.0-beta.1 (5)
- 1.15.2 → 1.16.0 (4)
- 1.15.1 → 1.16.0 (2)
- 1.15.1-beta.2 → 1.16.0-beta.1 (2)
- 1.15.1-alpha.1 → 1.16.0-alpha.1 (1)
- 1.0.0-beta.11 → 1.0.0-beta.12 (1)"
10575,https://github.com/open-telemetry/opentelemetry.io/pull/10575,closed_unmerged,inline_comment,svrnm,2026-06-30T08:34:16Z,data/registry/application-integration-collector-oodle.yml,registry-metadata,"this is not an integration, but a vendor, please take a look here to be added: https://opentelemetry.io/ecosystem/vendors/#how-to-add"
10575,https://github.com/open-telemetry/opentelemetry.io/pull/10575,closed_unmerged,review_changes_requested,svrnm,2026-06-30T08:34:20Z,,registry-metadata,
10575,https://github.com/open-telemetry/opentelemetry.io/pull/10575,closed_unmerged,issue_comment,opentelemetry-pr-dashboard,2026-06-30T08:34:43Z,,bot-status,"<!-- review-guidance -->
This PR has review comments. Review suggestions, whether from maintainers or automated reviewers, aren't always correct or required. Please evaluate each comment on its merits, then make sure each thread has a clear outcome.

For example, link to the commit if you applied a suggestion, explain why it wasn't applied, or ask a follow-up question.

Automation flags a PR for human review once every review thread has a reply or is marked as resolved.

Status across open PRs is visible on the [pull request dashboard](https://github.com/open-telemetry/opentelemetry.io/issues/10567)."
10586,https://github.com/open-telemetry/opentelemetry.io/pull/10586,merged,review_approved,vitorvasc,2026-06-27T16:17:43Z,,version-bump-approval,"Version bumps only — no other field changes, no added or changed URLs. Per sig-practices.md (PRs from bots).

3 files bumped:
- 4.0.13 -> 4.0.14 (1)
- 4.1.4 -> 4.1.5 (1)
- v3.0.0 -> v3.0.1 (1)"
10609,https://github.com/open-telemetry/opentelemetry.io/pull/10609,merged,issue_comment,chalin,2026-06-29T13:56:34Z,,broken-link,"> CI failure looks unrelated:
> 
> https://github.com/open-telemetry/opentelemetry.io/blob/d0a7cd1056168c002b5d01beb802860d08192d27/data/registry/application-integration-python-checkmk.yml#L22

Right. Fixed via #10615."
10618,https://github.com/open-telemetry/opentelemetry.io/pull/10618,merged,inline_comment,chalin,2026-06-29T16:12:30Z,data/registry/tools-java-druid-extension-otlp.yaml,broken-link,"I'd prefer keeping the website URL, but it has certificate issues atm. GH seems like a good anchor for now."
